Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score,CLTV,Churn Category,Churn Reason,Total Spend
4685-TFLLS,1,39,No,0,1,Yes,3,United States,California,Spreckels,93962,36.624641,-121.647195,407,Yes,1,-0.5862502117066982,Offer D,1,45.18,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.4943441130683104,-0.8552649223999587,0.0,0,813.24,1155.54,5,Stayed,74,4808,Unknown,Unknown,0.8760595526489552
8402-OOOHJ,0,53,No,0,0,No,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,No,0,0.35098293224605154,,1,31.62,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4660935640654862,-0.6377728466510385,0.0,0,1296.42,2131.57,5,Stayed,59,5918,Unknown,Unknown,-0.5145738180627688
8445-DNBAE,1,24,Yes,0,0,Yes,3,United States,California,Sacramento,95814,38.584505,-121.491956,16599,No,0,-1.2789877528891656,Offer E,1,43.05,Yes,1,DSL,69,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4889569279678058,-0.9842332883076828,0.0,0,43.05,93.1,4,Joined,61,5523,Unknown,Unknown,0.6253699225611336
1371-WEPDS,1,71,No,1,1,No,0,United States,California,Chowchilla,93610,37.100948,-120.270136,19391,Yes,8,0.31023366511767114,,1,28.56,No,1,DSL,18,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,-0.29785027294870164,0.0012880227733272148,0.0,50,1142.4,3475.7,3,Stayed,78,3587,Unknown,Unknown,-0.09240318183317445
2672-TGEFF,0,33,No,0,1,Yes,2,United States,California,Traver,93673,36.456091,-119.486225,646,Yes,3,0.18798586373252985,Offer C,1,1.08,Yes,1,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7989357471609396,0.4678468075669678,0.0,0,39.96,3380.51,4,Stayed,31,3746,Unknown,Unknown,0.1501886264968433
9891-NQDBD,0,22,Yes,0,1,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176,Yes,7,-0.178757540422894,,1,43.36,Yes,0,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,-1.303237458049206,-0.7096818123470647,0.0,0,1214.08,1886.28,3,Stayed,39,3493,Unknown,Unknown,0.23296352258786057
2514-GINMM,1,60,No,0,0,No,0,United States,California,Dana Point,92629,33.477923,-117.705314,27730,No,0,-1.2789877528891656,Offer E,1,48.97,No,1,Fiber Optic,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.4898415051300408,-0.9712371604172381,0.0,0,48.97,128.47,2,Churned,92,4490,Attitude,Attitude of service provider,-0.6265012859181176
4628-CTTLA,1,23,Yes,0,0,No,0,United States,California,Sanger,93657,36.819628,-119.440414,28991,No,0,1.0029712063001384,Offer B,0,0.0,No,1,DSL,59,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,-0.8462432830035223,-0.07454846544307127,0.0,80,0.0,2191.45,1,Churned,66,4917,Dissatisfaction,Lack of self-service on Website,-0.8487576463774321
5382-SOYZL,1,39,No,0,0,No,0,United States,California,Concord,94519,37.990118,-122.012188,18650,No,0,-0.42325314319317653,,1,11.15,Yes,1,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0083221691818711,-0.051976243317561927,0.0,0,245.3,2407.9,4,Stayed,61,3729,Unknown,Unknown,-0.42677552745758884
2729-VNVAP,0,35,No,0,1,Yes,1,United States,California,Vallejo,94590,38.104705,-122.247387,37218,No,0,0.02498879521900814,,1,12.51,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4943441130683104,-0.7232957527688041,0.0,0,412.83,1054.18,4,Stayed,42,2635,Unknown,Unknown,-0.037341859028194355
5192-EBGOV,0,68,No,1,0,No,0,United States,California,Brea,92823,33.924143,-117.79387,1408,No,0,-1.2789877528891656,,1,45.81,Yes,1,Fiber Optic,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6959043331506402,-0.968501133492934,0.0,0,45.81,131.51,1,Churned,66,4880,Competitor,Competitor had better devices,-0.8900531192821705
9367-OIUXP,1,28,Yes,0,0,No,0,United States,California,Laton,93242,36.444232,-119.718285,2900,No,0,-1.1567399515040242,,1,45.37,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.46443176706532,-0.9740835110078447,0.0,0,181.48,254.53,5,Stayed,76,4676,Unknown,Unknown,1.6939667312160906
7636-OWBPG,1,79,No,1,0,No,0,United States,California,Redding,96001,40.587919,-122.464732,31586,No,0,-0.8307458144769808,,0,0.0,No,1,DSL,4,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.1769408860365806,-0.8380985599232761,38.98,0,0.0,342.22,3,Stayed,27,3606,Unknown,Unknown,0.9777387149617186
6234-RAAPL,0,60,No,0,1,No,0,United States,California,Los Angeles,90038,34.088017,-118.327168,32562,Yes,7,1.6142102132258447,,1,23.66,Yes,1,Fiber Optic,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,1.1678546811978192,2.1938164374044207,0.0,0,1703.52,8955.22,4,Stayed,79,5915,Unknown,Unknown,1.8851629539531327
0375-HVGXO,0,31,No,0,0,No,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,No,0,-1.2789877528891656,Offer E,0,0.0,No,1,DSL,8,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.9991286070188055,-0.9910071614186617,0.0,0,0.0,34.7,3,Churned,81,4476,Other,Don't know,1.277873251938264
5650-YLIBA,1,60,No,0,0,No,0,United States,California,Lakeport,95453,39.080469,-122.955176,11180,No,0,-0.056509739037752714,,1,42.05,Yes,1,Fiber Optic,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.544680806135523,0.1589405419197241,0.0,0,1303.55,3944.1,3,Stayed,25,3031,Unknown,Unknown,-0.030779770213591184
4291-TPNFG,1,56,No,0,1,No,0,United States,California,Raisin City,93652,36.594542,-119.905245,265,Yes,1,1.6142102132258447,Offer A,1,29.29,Yes,1,DSL,30,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.5829021371393436,1.6328647237222869,0.0,140,2108.88,8229.43,3,Stayed,76,5219,Unknown,Unknown,0.9409265830815003
8257-RZAHR,0,51,No,0,1,No,0,United States,California,San Jose,95134,37.42765,-121.945416,9657,Yes,1,-0.7492472802202199,Offer D,1,20.4,Yes,1,DSL,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.0020504069191315333,-0.5910618063385232,0.0,0,285.6,1226.6,1,Churned,86,4049,Competitor,Competitor offered more data,0.0015362618075040217
9560-BBZXK,0,61,No,0,0,No,0,United States,California,Whittier,90605,33.960891,-118.032222,38181,No,0,0.14723659660414942,Offer C,0,0.0,No,1,Cable,27,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.1204397880309327,-0.5092678401417852,0.0,0,0.0,1126.35,4,Stayed,54,4871,Unknown,Unknown,-0.16496974108954912
5168-MSWXT,1,26,Yes,0,1,Yes,3,United States,California,Essex,92332,34.9436,-115.287901,115,Yes,4,-0.9937428829905025,,1,22.14,No,1,Fiber Optic,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9966895901807084,-0.6711347233409408,0.0,0,177.12,936.67,5,Stayed,44,5505,Unknown,Unknown,-0.9904531867927996
5572-ZDXHY,0,25,Yes,0,0,No,0,United States,California,Santa Rosa,95409,38.468893,-122.580539,25718,No,0,-0.42325314319317653,,1,29.07,No,1,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.6493740171459885,-0.1874316408038782,0.0,0,639.54,2495.19,1,Churned,85,5313,Competitor,Competitor had better devices,-0.27484959386501934
4818-QIUFN,0,69,No,1,0,No,0,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,5529,No,0,-0.5047516774499374,,1,11.82,Yes,1,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47820892612887816,-0.33515502998304225,0.0,0,236.4,1757.3000000000002,1,Churned,95,4997,Attitude,Attitude of support person,-0.24137675763508445
3393-FMZPV,0,59,No,0,0,No,0,United States,California,Elverta,95626,38.734997,-121.463719,6197,No,0,-0.3010053418080353,,1,36.24,Yes,1,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1794872601989819,0.047381250554548,0.0,0,906.0,3293.75,1,Churned,74,2195,Price,Extra data charges,-0.3550319659144176
1585-MQSSU,1,36,No,0,0,No,0,United States,California,Santa Rosa,95404,38.526941,-122.709096,35057,No,0,-0.6269994788350787,Offer D,1,46.6,No,1,Cable,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,-0.44076481496298814,-0.6089342402795422,35.34,0,792.2,1657.36,1,Churned,94,5659,Dissatisfaction,Lack of self-service on Website,0.27635930927063346
0723-VSOBE,0,67,No,1,0,No,0,United States,California,Dos Rios,95429,39.756049,-123.358701,91,No,0,0.5139800007595733,Offer B,0,0.0,No,1,Cable,4,No,No,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,-1.0157465770204666,-0.301749023826619,0.0,0,0.0,1596.6,3,Stayed,38,5715,Unknown,Unknown,-0.5220734264285134
5712-PTIWW,1,46,No,0,0,No,0,United States,California,Mcarthur,96056,41.10831,-121.360362,1554,No,0,-1.238238485760785,Offer E,1,16.14,No,1,Fiber Optic,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5014740841312035,-0.9390447145901433,0.0,0,32.28,184.73,2,Churned,91,3280,Dissatisfaction,Service dissatisfaction,-0.620944510582898
5061-PBXFW,0,49,No,0,1,Yes,1,United States,California,San Jose,95129,37.305622,-122.000887,37570,Yes,3,-0.015760471909372284,,1,46.66,No,1,DSL,17,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.11172900893009581,-0.18345998881698508,0.0,0,1493.12,3357.77,3,Stayed,51,2649,Unknown,Unknown,0.00176090190670478
0562-HKHML,1,39,No,0,1,Yes,1,United States,California,Alameda,94502,37.724817,-122.224363,13996,Yes,9,1.5734609460974642,Offer A,1,18.99,Yes,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.3580767590546883,-0.2885984428033505,0.0,0,1348.29,2974.69,4,Stayed,71,5574,Unknown,Unknown,-2.1368807421751677
2654-VBVPB,0,22,Yes,0,0,No,0,United States,California,Newport Beach,92663,33.62251,-117.927024,22133,No,0,-1.2789877528891656,,1,11.83,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-1.491020519067978,-0.9975383224637748,0.0,0,11.83,31.73,5,Joined,49,2010,Unknown,Unknown,1.9069969831943903
2371-JQHZZ,1,54,No,0,1,No,0,United States,California,Bakersfield,93307,35.280113,-118.962329,59195,Yes,7,-0.3417546089364157,,1,46.91,Yes,1,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.9385266951748941,-0.014267614175337557,0.0,40,1125.84,3413.8900000000003,5,Stayed,29,5886,Unknown,Unknown,-0.3207458236858825
9705-IOVQQ,1,80,No,1,1,Yes,2,United States,California,Huntington Park,90255,33.97803,-118.217141,78114,Yes,10,1.1659682748136602,,1,4.51,Yes,1,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.1379423351948288,1.6279001587386706,21.17,0,275.11,6223.24,5,Stayed,20,5177,Unknown,Unknown,1.3268046614045423
5793-YOLJN,0,53,No,0,1,Yes,3,United States,California,Oro Grande,92368,34.647959,-117.296957,909,Yes,8,0.9214726720433775,Offer B,1,38.51,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4544609850643233,-0.47222115299737644,0.0,0,2118.05,3328.3499999999995,3,Stayed,24,5046,Unknown,Unknown,-1.3402460502900648
5327-CNLUQ,1,33,No,0,1,No,0,United States,California,Paynes Creek,96075,40.343213,-121.815412,433,Yes,1,0.6362278021447145,Offer B,1,6.1,Yes,1,Fiber Optic,18,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.068146861187852,0.9677895337837711,0.0,0,292.79999999999995,4766.25,4,Stayed,38,2613,Unknown,Unknown,0.6795847298613226
4869-EPIUS,1,37,No,0,1,No,0,United States,California,San Rafael,94901,37.972662,-122.491452,40239,Yes,3,0.9622219391717579,,1,46.18,No,1,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5363718211346925,1.0048803503947008,0.0,0,2586.08,7143.58,5,Stayed,56,5344,Unknown,Unknown,0.5161087338493111
9614-RMGHA,1,29,Yes,0,1,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,No,0,1.3289653433271817,,1,36.75,Yes,1,Fiber Optic,73,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9003053641710731,1.6153453255134362,0.0,0,2388.75,8329.6,3,Churned,82,5530,Competitor,Competitor made better offer,1.1964746273949136
0463-ZSDNT,1,23,Yes,0,0,No,0,United States,California,Escondido,92026,33.21846,-117.116916,43436,No,0,-0.9122443487337416,,1,30.3,No,1,DSL,73,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,-0.2662761299455452,-0.7842385460343531,0.0,30,303.0,836.25,5,Stayed,70,2037,Unknown,Unknown,0.24290889474551505
7538-GWHML,0,52,No,0,0,No,0,United States,California,Lemon Cove,93244,36.462671,-118.997291,293,No,0,-1.238238485760785,Offer E,1,7.64,No,1,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.16246749609731476,-0.9422661656461787,0.0,0,15.28,160.43,2,Churned,80,2323,Competitor,Competitor made better offer,-0.20117350635288528
3932-CMDTD,0,29,Yes,0,0,No,0,United States,California,Foothill Ranch,92610,33.698728,-117.67768,10936,No,0,-1.1567399515040242,,1,43.45,No,1,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.3589613362169235,-0.8104293844145872,0.0,0,173.8,617.7,2,Churned,66,4663,Dissatisfaction,Limited range of services,-1.571964870151408
1085-LDWAM,0,24,Yes,0,1,Yes,2,United States,California,Portola,96122,39.786755,-120.445626,4236,Yes,5,1.4919624118407036,,1,23.47,No,0,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4760643460664828,-0.369686337535752,0.0,0,1619.4299999999998,3062.08,3,Stayed,26,5188,Unknown,Unknown,-2.2022325217894205
1216-JWVUX,1,51,No,0,1,Yes,3,United States,California,San Miguel,93451,35.886767,-120.608661,2666,Yes,4,-0.3010053418080353,,1,4.46,No,1,Fiber Optic,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.356897745116751,-0.16739686300332846,0.0,0,111.5,2012.55,3,Stayed,33,5985,Unknown,Unknown,-0.10742812775938469
8181-YHCMF,0,44,No,0,1,No,0,United States,California,La Mesa,91941,32.759327,-116.99726,44652,Yes,8,1.451213144712323,,0,0.0,No,1,DSL,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-0.14828854293375057,0.8069596930478597,0.0,0,0.0,4109.0,4,Stayed,24,4864,Unknown,Unknown,-0.2151982827156965
2845-AFFTX,1,78,No,1,1,No,0,United States,California,Westport,95488,39.724433,-123.767578,309,No,0,0.35098293224605154,,1,22.56,Yes,1,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1645310871974868,0.8732862812289751,8.88,0,924.96,5175.38,1,Churned,76,4726,Dissatisfaction,Product dissatisfaction,0.4087305356762562
5519-YLDGW,0,57,No,0,1,No,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Yes,1,-0.464002410321557,Offer D,1,1.21,Yes,1,Fiber Optic,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.300798441211109,-0.011553651984294077,0.0,0,25.41,2279.61,1,Churned,91,3769,Dissatisfaction,Limited range of services,-0.6035736120644788
1409-PHXTF,1,77,No,1,1,No,0,United States,California,Lemon Grove,91945,32.733564,-117.033713,24961,Yes,5,0.8807234049149971,Offer B,1,32.56,Yes,1,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.5184938482328711,1.6757585651807327,0.0,0,1758.2400000000002,7835.99,4,Stayed,77,4425,Unknown,Unknown,1.3373730723581312
7102-JJVTX,0,31,No,0,1,No,0,United States,California,Escondido,92025,33.081478,-117.033814,49281,Yes,9,-0.9529936158621221,Offer E,1,30.07,No,1,DSL,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-0.5371490409726233,-0.8199613491831308,20.45,0,270.63,672.48,3,Stayed,46,4562,Unknown,Unknown,0.5118996068133714
3440-JPSCL,0,26,Yes,0,0,No,0,United States,California,Sonoma,95476,38.25485,-122.461799,34314,No,0,-1.0752414172472633,,1,5.16,No,1,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,1.1695164781979852,-0.7646450628990136,0.0,0,30.96,578.61,2,Churned,87,3722,Competitor,Competitor offered higher download speeds,-1.2575125555116298
8865-TNMNX,1,53,No,0,1,No,0,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,Yes,6,-0.9122443487337416,Offer D,1,26.17,No,1,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,-0.5055748979694671,-0.7963962140608981,0.0,0,261.70000000000005,737.4000000000001,3,Stayed,22,2392,Unknown,Unknown,0.46120784353428435
8904-OPDCK,1,76,No,1,1,No,0,United States,California,Citrus Heights,95621,38.69549,-121.307864,41636,Yes,4,0.8807234049149971,Offer B,0,0.0,No,1,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.3231790220511994,-0.40406319195563817,0.0,0,0.0,1364.75,3,Stayed,56,4691,Unknown,Unknown,-1.1653547336130283
6894-LFHLY,1,79,No,1,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,-1.2789877528891656,,1,8.35,Yes,1,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3652067301175816,-0.972892015411777,0.0,0,8.35,84.1,1,Churned,90,5571,Competitor,Competitor made better offer,-0.46709493509308564
5150-LJNSR,1,27,Yes,0,1,Yes,3,United States,California,Tustin,92782,33.738543,-117.785046,17494,Yes,3,-0.056509739037752714,Offer C,1,36.49,Yes,1,Fiber Optic,59,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,1.1063681921916724,0.3537942013433532,0.0,0,1131.19,4213.29,4,Stayed,80,4524,Unknown,Unknown,-0.06252057782042164
4634-JLRJT,0,30,No,0,0,No,0,United States,California,Ontario,91764,34.074087,-117.605618,49474,No,0,-1.2789877528891656,Offer E,1,29.86,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.4760643460664828,-0.9973397398644303,0.0,0,29.86,50.21,4,Joined,40,2183,Unknown,Unknown,1.8878682210953865
4770-QAZXN,0,42,No,0,0,No,0,United States,California,Tomales,94971,38.240769,-122.901041,384,No,0,-0.7899965473486004,Offer D,1,46.3,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.505976692069473,-0.903895594506139,0.0,0,601.9,834.0,5,Stayed,54,2783,Unknown,Unknown,1.18971638712235
3200-MNQTF,1,38,No,0,1,No,0,United States,California,Raisin City,93652,36.594542,-119.905245,265,Yes,8,1.4104638775839426,,1,28.06,Yes,1,DSL,15,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,0.20401242110146783,1.0576591923538587,0.0,0,1880.02,6557.120000000001,3,Stayed,80,4361,Unknown,Unknown,0.2877521505420645
7537-RBWEA,0,19,Yes,0,0,No,0,United States,California,Petrolia,95558,40.274302,-124.210902,300,No,0,-1.2789877528891656,,0,0.0,No,1,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.3165318340505352,-0.9952215254714205,0.0,0,0.0,25.15,5,Joined,45,3513,Unknown,Unknown,1.6838280920393458
7901-HXJVA,1,20,Yes,0,0,No,0,United States,California,Chico,95928,39.681488,-121.83721,32848,No,0,-0.7492472802202199,,1,18.46,No,1,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3884718881199074,-0.5131512331956363,0.0,0,258.44,1375.99,4,Stayed,52,2292,Unknown,Unknown,-0.2910615056158542
9408-SSNVZ,0,39,No,0,0,Yes,2,United States,California,Stevenson Ranch,91381,34.364153,-118.615583,9937,No,0,-1.1567399515040242,,1,29.4,No,1,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.179085466098976,-0.8878986628922639,21.69,0,117.6,364.26,2,Churned,67,2227,Other,Don't know,-0.20715531337040505
8097-OMULG,1,63,No,0,1,Yes,2,United States,California,San Jose,95116,37.350284,-121.852855,51706,Yes,1,1.0844697405568993,,1,15.94,No,1,DSL,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.39844267012090406,0.9979961536174193,0.0,0,940.46,5482.36,4,Stayed,24,5918,Unknown,Unknown,0.432099019092815
5206-XZZQI,1,56,No,0,0,No,0,United States,California,Orange,92867,33.81859,-117.821288,40915,No,0,0.8399741377866167,Offer B,1,49.21,No,1,Fiber Optic,29,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.5264010391336954,0.9124732474996542,39.45,90,2608.13,7006.780000000001,4,Stayed,73,6113,Unknown,Unknown,0.4421632589763049
2582-FFFZR,0,34,No,0,0,No,0,United States,California,Vallejo,94592,38.093701,-122.276589,159,No,0,-0.42325314319317653,,0,0.0,No,1,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.47067716096597834,-0.5326785221311942,0.0,0,0.0,1073.3,4,Stayed,62,2854,Unknown,Unknown,0.19921558780809104
0520-FDVVT,1,26,Yes,0,0,No,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,No,0,0.10648732947576899,,1,39.84,No,1,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.249282734205959,0.5938584992177826,0.0,0,1394.4,5020.5,3,Churned,80,2473,Price,Price too high,0.1330327821257795
1545-ACTAS,0,53,No,0,1,Yes,2,United States,California,West Covina,91791,34.061634,-117.893169,30458,Yes,2,0.6362278021447145,Offer B,1,36.18,No,1,Fiber Optic,29,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.1612074931971548,1.1900917213834838,0.0,0,1736.64,6713.84,3,Stayed,29,5921,Unknown,Unknown,0.7387924912307994
7762-ONLJY,0,62,No,0,1,Yes,3,United States,California,Sacramento,95834,38.646209,-121.52446,8403,Yes,5,-1.0752414172472633,,1,44.13,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4976677070686424,-0.9646398051723435,0.0,0,264.78000000000003,359.23,3,Stayed,51,4122,Unknown,Unknown,1.6103543479139462
1842-EZJMK,1,28,Yes,0,1,No,0,United States,California,Orangevale,95662,38.689174,-121.218435,32040,Yes,1,0.7177263364014754,Offer B,1,34.14,Yes,1,Fiber Optic,69,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.2941512532104444,1.2315072257134752,36.61,0,1707.0,6741.4400000000005,1,Churned,82,5897,Competitor,Competitor had better devices,0.9288464377161104
9844-FELAJ,0,65,No,1,1,Yes,2,United States,California,Sacramento,95833,38.619049,-121.517552,31422,Yes,2,1.5327116789690838,,1,9.4,Yes,1,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,1.433742201224399,2.2927326366113205,0.0,20,658.0,8153.85,3,Stayed,53,5899,Unknown,Unknown,2.1975134164474786
2495-INZWQ,1,44,No,0,0,No,0,United States,California,San Juan Bautista,95045,36.810568,-121.503022,3402,No,0,-1.1567399515040242,Offer E,0,0.0,No,1,Cable,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,-0.6717545979860794,-0.929402426155297,0.0,10,0.0,184.3,2,Churned,66,5605,Attitude,Attitude of service provider,0.7770453810970227
8051-HJRLT,0,72,No,1,0,No,0,United States,California,Wrightwood,92397,34.358321,-117.618263,4253,No,0,-1.2789877528891656,Offer E,1,18.2,No,1,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19237984210030468,-0.9751867476708707,0.0,0,18.2,88.75,3,Churned,82,2146,Attitude,Attitude of service provider,-0.24605146194904118
5172-MIGPM,1,22,Yes,0,0,No,0,United States,California,Orange,92865,33.828779,-117.848299,18058,No,0,-1.1567399515040242,,1,13.31,Yes,1,Cable,59,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.02620014208369237,-0.9016449917135662,0.0,0,53.24,290.44,4,Stayed,46,5707,Unknown,Unknown,-0.03030675108328886
