Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
8165-CBKXO,1,35,No,0,1,Yes,3,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,Yes,4,1.3697146104555622,,0,0.0,No,Yes,Cable,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.2662761299455452,0.6301770501645944,0.0,0,0.0,3708.4,3,Stayed,No,46,5748,Unknown,Unknown
6527-PZFPV,1,19,Yes,0,1,Yes,2,United States,California,Los Angeles,90023,34.017697,-118.200577,47487,Yes,6,-0.3417546089364157,Offer C,1,25.84,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.461108173064988,-0.7990660467854207,0.0,0,620.16,1089.81,5,Stayed,No,48,4654,Unknown,Unknown
9593-CVZKR,0,20,Yes,0,1,Yes,2,United States,California,Los Angeles,90025,34.046174,-118.446333,41175,Yes,2,0.9622219391717579,Offer B,1,31.53,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.3397969920528607,-0.39475187451969984,0.0,0,1765.68,3151.53,3,Stayed,No,52,5577,Unknown,Unknown
5236-XMZJY,0,27,Yes,0,0,No,0,United States,California,Los Angeles,90031,34.085807,-118.206617,38415,No,0,0.391732199374432,Offer B,1,22.08,No,Yes,Cable,26,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.1698919039359101,0.11304589673784789,0.0,0,927.36,3463.91,3,Stayed,No,80,3048,Unknown,Unknown
4827-DPADN,0,28,Yes,0,1,Yes,3,United States,California,Los Angeles,90032,34.078821,-118.177576,46960,Yes,3,1.6142102132258447,,1,24.48,Yes,Yes,Cable,69,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.6161380771426661,1.6602911871651098,0.0,80,1762.56,7885.26,3,Stayed,No,61,4505,Unknown,Unknown
2694-CIUMO,0,47,No,0,0,No,0,United States,California,Los Angeles,90033,34.050198,-118.210946,49431,No,0,-0.8307458144769808,Offer D,1,21.93,Yes,Yes,Fiber Optic,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4915033021302069,-0.5834494733636447,0.0,0,263.16,1221.41,3,Stayed,No,62,3445,Unknown,Unknown
5846-ABOBJ,1,24,Yes,0,1,No,0,United States,California,Los Angeles,90034,34.030578,-118.399613,58218,Yes,2,1.5734609460974642,,1,33.61,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.3397969920528607,-0.24259347395517172,0.0,0,2386.31,4116.96,3,Stayed,No,72,4766,Unknown,Unknown
1439-LCGVL,0,42,No,0,1,No,0,United States,California,Los Angeles,90035,34.051809,-118.383843,27799,Yes,10,-0.26025607467965484,Offer C,1,1.75,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.5142856770703037,-0.8035010581707848,0.0,0,45.5,505.1,3,Stayed,No,39,3656,Unknown,Unknown
0909-SDHNU,0,33,No,0,0,Yes,2,United States,California,Los Angeles,90036,34.070291,-118.349191,32901,No,0,-1.0344921501188828,,0,0.0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.1619847130350858,-0.9172006286622311,0.0,0,0.0,201.95,3,Stayed,No,56,4236,Unknown,Unknown
4647-XXZAM,0,41,No,0,1,Yes,1,United States,California,Los Angeles,90037,34.002642,-118.287596,56709,Yes,1,-1.0752414172472633,,1,29.41,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.640180454982923,-0.8804628477834695,0.0,0,176.46,461.66,4,Stayed,No,51,5450,Unknown,Unknown
7740-KKCXF,1,61,No,0,1,No,0,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,Yes,9,0.7584756035298558,,0,0.0,No,Yes,DSL,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.153675728034255,-0.3313819605954938,0.0,0,0.0,1529.45,4,Stayed,No,21,5045,Unknown,Unknown
5360-XGYAZ,1,32,No,0,1,Yes,1,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,Yes,1,1.6142102132258447,,0,0.0,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.0295237360840249,1.0520988795722082,0.0,60,0.0,4724.5,3,Stayed,No,47,4934,Unknown,Unknown
3557-HTYWR,0,56,No,0,0,No,0,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,No,0,0.5954785350163341,,1,45.67,Yes,Yes,DSL,3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.3087056321119333,0.5365784516734795,0.0,0,2146.49,5642.790000000001,4,Stayed,No,75,2831,Unknown,Unknown
1699-TLDLZ,0,44,No,0,1,Yes,2,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Yes,10,-0.6677487459634591,Offer D,1,7.14,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4976677070686424,-0.8732476800072804,0.0,0,114.24,415.79,3,Stayed,No,43,5293,Unknown,Unknown
5600-PDUJF,1,60,No,0,0,No,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,No,0,-1.0752414172472633,,1,26.76,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.5072366949696331,-0.868327244490185,0.0,0,160.56,473.26,5,Stayed,No,75,5552,Unknown,Unknown
0567-XRHCU,0,19,Yes,0,1,Yes,1,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,Yes,7,1.4919624118407036,,0,0.0,No,Yes,DSL,59,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.6916961619880726,0.29995625218769073,0.0,0,0.0,2960.1,3,Stayed,No,73,4479,Unknown,Unknown
2067-QYTCF,0,41,No,0,1,No,0,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Yes,4,1.2882160761988013,,1,8.6,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.541759006235197,2.062178238772174,0.0,0,550.4,7503.799999999999,4,Stayed,No,55,5455,Unknown,Unknown
7407-SUJIZ,1,33,No,0,0,No,0,United States,California,Los Angeles,90061,33.92128,-118.274186,24511,No,0,-0.3010053418080353,Offer C,1,13.36,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4677553610656522,-0.7673590250900573,0.0,0,334.0,875.5,3,Stayed,No,50,2305,Unknown,Unknown
9150-KPBJQ,0,43,No,0,0,No,0,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,No,0,-1.0752414172472633,,1,29.09,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4993295040688086,-0.9547548046716317,0.0,0,174.54,291.39,5,Stayed,No,27,3945,Unknown,Unknown
0052-DCKON,1,28,Yes,0,1,No,0,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Yes,9,1.3697146104555622,,1,43.77,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.6963061272506461,2.4985083389989056,0.0,0,2888.82,10830.97,3,Stayed,No,42,5845,Unknown,Unknown
3654-ARMGP,0,60,No,0,0,No,0,United States,California,Los Angeles,90064,34.037251,-118.423573,24505,No,0,1.1659682748136602,,1,19.58,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.7939503561604415,1.3419191509491042,0.0,0,1194.38,6515.63,4,Stayed,No,79,4730,Unknown,Unknown
9367-TCUYN,0,25,Yes,0,0,No,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,No,0,-0.8307458144769808,Offer D,1,8.82,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4843733310673135,-0.907646599160427,0.0,0,105.84,329.44,4,Stayed,No,32,5179,Unknown,Unknown
0708-SJDIS,0,32,No,0,0,No,0,United States,California,West Hollywood,90069,34.093781,-118.381061,20408,No,0,0.06573806234738856,Offer C,1,45.28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,0.00792037508186511,-0.05422684611013466,0.0,0,1539.52,3697.02,5,Stayed,No,55,5567,Unknown,Unknown
2073-QBVBI,0,59,No,0,1,No,0,United States,California,Los Angeles,90077,34.102084,-118.451629,10470,Yes,10,0.35098293224605154,,0,0.0,No,Yes,Cable,17,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,-0.9742016520163136,-0.39219236546147973,0.0,0,0.0,1391.65,4,Stayed,No,80,2954,Unknown,Unknown
6928-ONTRW,0,53,No,0,1,Yes,1,United States,California,Bell,90201,33.970343,-118.171368,105285,Yes,9,1.6142102132258447,,1,48.04,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4976677070686424,-0.39742170724422243,0.0,0,3458.88,4838.68,3,Stayed,No,33,5451,Unknown,Unknown
5231-FIQPA,0,53,No,0,0,No,0,United States,California,Beverly Hills,90211,34.063947,-118.383001,8321,No,0,0.35098293224605154,,1,2.32,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.4926823160681442,-0.6486728248817341,0.0,0,95.12,905.57,5,Stayed,No,40,3523,Unknown,Unknown
6617-WLBQC,0,51,No,0,1,Yes,3,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,Yes,3,-0.38250387606479613,Offer D,1,5.7,Yes,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,0.5679459641378485,-0.20720164180530187,0.0,0,131.1,1941.95,4,Stayed,No,80,5939,Unknown,Unknown
2599-CIPQE,1,36,No,0,1,Yes,3,United States,California,Compton,90220,33.88151,-118.234451,47305,Yes,4,1.5734609460974642,,1,28.47,No,Yes,Fiber Optic,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,1.48027251722905,2.4282100988308972,0.0,70,2021.37,9874.22,3,Stayed,No,61,5737,Unknown,Unknown
8774-GSBUN,1,40,No,0,1,No,0,United States,California,Compton,90222,33.912246,-118.236773,29825,Yes,8,1.6142102132258447,,1,4.15,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.3082228490497045,-0.21326944345194418,0.0,0,298.8,2095.9,5,Stayed,No,46,6011,Unknown,Unknown
7326-RIGQZ,1,48,No,0,1,Yes,3,United States,California,Culver City,90230,33.993991,-118.39704,31963,Yes,9,-1.0752414172472633,,1,38.5,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.16745288709781284,-0.8395768970517308,0.0,0,231.0,608.85,4,Stayed,No,62,2651,Unknown,Unknown
1401-FTHFQ,1,64,No,0,1,Yes,1,United States,California,Culver City,90232,34.019323,-118.391902,15195,Yes,2,-0.38250387606479613,Offer D,1,24.22,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4876969250676457,-0.8098115718832928,0.0,0,557.06,1002.36,5,Stayed,No,62,2170,Unknown,Unknown
0254-FNMCI,0,19,Yes,0,0,No,0,United States,California,Downey,90241,33.940884,-118.128628,40152,No,0,1.6142102132258447,,1,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.5002140812310438,2.3581987001952753,0.0,0,3017.5199999999995,10641.72,4,Stayed,No,37,5234,Unknown,Unknown
1848-LBZHY,0,19,Yes,0,1,No,0,United States,California,Downey,90242,33.921793,-118.140588,42459,Yes,7,-1.0344921501188828,,1,33.24,No,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4806479429669752,-0.8496163506852662,0.0,0,232.68,587.78,3,Stayed,No,42,2547,Unknown,Unknown
8118-TJAFG,1,33,No,0,1,Yes,1,United States,California,Gardena,90247,33.890853,-118.297967,47758,Yes,1,-0.9529936158621221,,1,36.94,No,Yes,Fiber Optic,16,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.221032185203135,-0.6061320191554566,0.0,0,332.46,1239.31,3,Stayed,No,60,2757,Unknown,Unknown
5429-LWCMV,0,52,No,0,0,No,0,United States,California,Gardena,90248,33.876482,-118.284077,9960,No,0,-0.8307458144769808,Offer D,1,34.73,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.8105683261621028,-0.5396289131082571,0.0,70,416.76,1544.31,5,Stayed,No,80,4041,Unknown,Unknown
7298-IZWLY,0,43,No,0,0,No,0,United States,California,Gardena,90249,33.90139,-118.315697,26442,No,0,-1.2789877528891656,,1,23.97,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.5076384890696393,-0.99775896979638,0.0,0,23.97,43.37,4,Joined,No,25,2742,Unknown,Unknown
3955-JBZZM,1,45,No,0,0,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,No,0,-0.5047516774499374,Offer D,1,45.39,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.466576347127715,-0.2820231522917164,0.0,0,907.8,2549.1,3,Stayed,No,80,2317,Unknown,Unknown
4815-TUMEQ,0,25,Yes,0,0,No,0,United States,California,Lynwood,90262,33.923573,-118.200669,69850,No,0,-0.9122443487337416,Offer D,1,45.42,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.5109620830699715,-0.9245923143045044,0.0,0,454.2000000000001,639.4000000000001,4,Stayed,No,38,4190,Unknown,Unknown
9909-IDLEK,1,32,No,0,1,Yes,3,United States,California,Malibu,90265,34.074572,-118.831181,19630,Yes,7,-0.5047516774499374,Offer D,1,42.06,Yes,Yes,Fiber Optic,23,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,1.0648232671875193,-0.2002071213617178,0.0,0,841.2,2667.9,4,Stayed,No,26,3222,Unknown,Unknown
4092-OFQZS,1,27,Yes,0,1,No,0,United States,California,Manhattan Beach,90266,33.889632,-118.39737,33758,Yes,8,-0.5047516774499374,Offer D,1,46.47,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4660935640654862,-0.8220795635761404,0.0,0,929.4,1346.9,3,Stayed,No,40,4147,Unknown,Unknown
1561-BWHIN,1,33,No,0,1,Yes,1,United States,California,Maywood,90270,33.988572,-118.186565,28094,Yes,1,-0.5455009445783178,Offer D,1,13.13,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4943441130683104,-0.8542940741364958,0.0,0,249.47000000000003,593.97,5,Stayed,No,27,4464,Unknown,Unknown
9927-DSWDF,1,53,No,0,1,No,0,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,24979,Yes,1,-0.42325314319317653,Offer D,1,49.66,No,Yes,Fiber Optic,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3240635992134344,-0.04405500407703606,0.0,0,1092.52,3273.07,3,Stayed,No,68,2429,Unknown,Unknown
9500-LTVBP,0,63,No,0,0,No,0,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,No,0,0.10648732947576899,Offer C,1,13.14,Yes,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,0.5081212721318681,0.24514745476856556,0.0,0,459.9,3295.8,5,Stayed,No,31,3999,Unknown,Unknown
7252-NTGSS,0,43,No,0,0,No,0,United States,California,Redondo Beach,90277,33.830453,-118.384565,34191,No,0,-1.2789877528891656,,1,42.34,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.6518130339840859,-0.9863956321672135,0.0,0,42.34,87.49000000000001,3,Joined,No,48,4131,Unknown,Unknown
8149-AIQCG,1,43,No,0,0,No,0,United States,California,Redondo Beach,90278,33.873395,-118.37019,37322,No,0,0.2694843979892907,Offer C,1,8.69,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.2787932861089434,0.1987894501882184,0.0,0,338.91,3069.76,5,Stayed,No,62,3271,Unknown,Unknown
0899-WZRSD,1,31,No,0,0,No,0,United States,California,Marina Del Rey,90292,33.977468,-118.445475,18058,No,0,0.9622219391717579,,1,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.3489905542159264,1.550739786526641,0.0,0,2127.44,7921.889999999999,3,Stayed,No,31,5680,Unknown,Unknown
3255-GRXMG,1,58,No,0,0,Yes,2,United States,California,Playa Del Rey,90293,33.947305,-118.439841,11264,No,0,-0.5862502117066982,Offer D,1,34.07,No,Yes,DSL,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-0.6351950639824246,-0.6765847124562886,0.0,40,613.26,1400.46,5,Stayed,No,75,4403,Unknown,Unknown
4828-FAZPK,0,30,No,0,1,Yes,2,United States,California,Inglewood,90301,33.956445,-118.358634,37527,Yes,1,-0.6677487459634591,Offer D,1,49.85,Yes,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5047976781315361,-0.44678051554799986,0.0,0,797.6,2065.55,4,Stayed,No,65,3855,Unknown,Unknown
6094-ZIVKX,0,45,No,0,0,No,0,United States,California,Inglewood,90302,33.975332,-118.355252,30779,No,0,1.451213144712323,Offer A,1,17.41,No,Yes,Cable,27,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,-0.3427187919531868,0.6154157436133081,0.0,0,1183.88,4858.83,4,Stayed,No,45,6309,Unknown,Unknown
3262-EIDHV,0,46,No,0,1,Yes,1,United States,California,Inglewood,90304,33.936827,-118.359824,28680,Yes,1,1.6142102132258447,Offer A,1,24.9,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6626683931473177,1.59462654098181,0.0,0,1792.8,7686.7,4,Stayed,No,49,6375,Unknown,Unknown
7354-OIJLX,1,52,No,0,0,No,0,United States,California,Inglewood,90305,33.958134,-118.330905,13779,No,0,-0.9529936158621221,Offer E,1,7.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.36853032411791364,-0.6865359071567819,0.0,0,65.88,790.53,5,Stayed,No,70,5212,Unknown,Unknown
1376-HHBDV,0,37,No,0,0,No,0,United States,California,Santa Monica,90401,34.015481,-118.493231,5221,No,0,-0.09725900616613313,Offer C,1,10.74,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.5305018529719588,-0.32816050953945824,0.0,0,322.2,1858.95,3,Stayed,No,71,4864,Unknown,Unknown
6133-OZILE,0,45,No,0,0,No,0,United States,California,Santa Monica,90403,34.031529,-118.491156,23559,No,0,-0.5862502117066982,Offer D,0,0.0,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-0.9825106370171443,-0.7383218361192164,0.0,50,0.0,657.3,3,Stayed,No,32,5381,Unknown,Unknown
7191-ADRGF,1,63,No,0,1,No,0,United States,California,Torrance,90504,33.867257,-118.330794,31678,Yes,1,0.47323073363119283,,0,0.0,No,Yes,Cable,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.3477041829536853,0.04857274615061586,0.0,0,0.0,2390.45,3,Stayed,No,64,3222,Unknown,Unknown
5018-LXQQG,0,47,No,0,1,Yes,2,United States,California,Torrance,90505,33.807882,-118.347957,34873,Yes,1,-0.09725900616613313,Offer C,1,16.48,No,Yes,DSL,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.051127097086184216,-0.15748979776935612,0.0,0,494.4,2417.9,3,Stayed,No,80,4631,Unknown,Unknown
6892-BOGQE,0,44,No,0,1,No,0,United States,California,Whittier,90601,34.007353,-118.033683,32050,No,0,1.5734609460974642,Offer A,1,14.91,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,-1.4577845790646555,-0.3473788922093689,0.0,0,1058.61,2551.81,4,Stayed,No,53,4030,Unknown,Unknown
1746-TGTWV,1,32,No,0,1,No,0,United States,California,Whittier,90604,33.929704,-118.01208,37887,Yes,1,-1.2789877528891656,Offer E,1,38.89,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.35191235411625243,-0.9730685332778611,0.0,0,38.89,114.24,5,Joined,No,70,3514,Unknown,Unknown
8050-WYBND,0,55,No,0,0,Yes,2,United States,California,Whittier,90606,33.976678,-118.065875,32148,No,0,-0.42325314319317653,,0,0.0,No,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,-0.5088984919697991,-0.5511687686035077,0.0,0,0.0,1031.4,3,Stayed,No,28,5941,Unknown,Unknown
2821-WARNZ,0,25,Yes,0,0,Yes,1,United States,California,Buena Park,90620,33.845706,-118.012204,44442,No,0,0.676977069273095,,1,45.64,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.505976692069473,-0.599755311243167,0.0,0,2236.36,3157.66,5,Stayed,No,34,4170,Unknown,Unknown
4879-GZLFH,0,33,No,0,1,Yes,3,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Yes,10,0.391732199374432,,1,17.75,No,Yes,Fiber Optic,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9102761461720702,0.7038732592547224,0.0,0,745.5,4620.9,5,Stayed,No,33,5697,Unknown,Unknown
8314-HTWVE,0,38,No,0,1,Yes,1,United States,California,Cypress,90630,33.818477,-118.038307,47344,Yes,2,-1.0344921501188828,Offer E,1,35.26,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4926823160681442,-0.9427074603113891,0.0,0,246.82,390.97,3,Stayed,No,60,3973,Unknown,Unknown
9402-ROUMJ,0,52,No,0,1,Yes,3,United States,California,La Habra,90631,33.940619,-117.9513,67354,Yes,10,1.4104638775839426,Offer A,1,3.04,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.1794872601989819,1.945499929290558,0.0,0,203.68,6892.68,3,Stayed,No,64,5588,Unknown,Unknown
2507-QZPQS,1,24,Yes,0,0,No,0,United States,California,La Mirada,90638,33.902045,-118.008961,47568,No,0,-0.7084980130918396,,1,9.97,Yes,Yes,Fiber Optic,47,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.0282637331838649,-0.3659573976147246,0.0,0,149.55,1600.65,5,Stayed,No,23,4999,Unknown,Unknown
7159-NOKYQ,1,42,No,0,1,No,0,United States,California,Montebello,90640,34.015217,-118.109962,62425,Yes,5,1.4104638775839426,Offer A,1,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.9435120861753926,1.803932600691078,0.0,90,1165.8,7624.0,4,Stayed,No,59,4001,Unknown,Unknown
5707-ZMDJP,1,61,No,0,1,Yes,2,United States,California,Norwalk,90650,33.905963,-118.08263,103214,Yes,3,0.8399741377866167,,1,31.69,No,Yes,DSL,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.16412929309748078,0.6395324970670536,0.0,0,1679.5700000000002,5409.17,4,Stayed,No,27,4590,Unknown,Unknown
8779-YIQQA,1,38,No,0,1,Yes,1,United States,California,Pico Rivera,90660,33.989524,-118.089299,63288,Yes,10,-0.464002410321557,,1,18.0,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4943441130683104,-0.8518228240113179,0.0,0,378.0,728.1,3,Stayed,No,47,3243,Unknown,Unknown
7136-IHZJA,0,30,No,0,1,Yes,2,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,Yes,4,0.31023366511767114,,1,29.14,No,Yes,DSL,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.21896859410296257,0.2501340844854424,0.0,0,1165.6,4012.8,4,Stayed,No,43,5807,Unknown,Unknown
8966-OIQHG,0,49,No,0,1,Yes,2,United States,California,Stanton,90680,33.801869,-117.995068,29694,Yes,8,-0.42325314319317653,,1,45.35,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.462769970065154,-0.8067004444935598,0.0,0,997.7,1450.0500000000002,4,Stayed,No,59,2258,Unknown,Unknown
7074-STDCN,1,25,Yes,0,0,No,0,United States,California,Artesia,90701,33.867593,-118.080637,16398,No,0,0.2694843979892907,Offer C,0,0.0,No,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.803036560999203,-0.3468052091445955,0.0,0,0.0,1494.5,5,Stayed,No,58,4436,Unknown,Unknown
8739-QOTTN,0,35,No,0,1,No,0,United States,California,Avalon,90704,33.391181,-118.421305,3699,Yes,3,-1.238238485760785,Offer E,1,5.42,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4760643460664828,-0.9878519045624078,0.0,0,10.84,52.69,4,Joined,No,74,5761,Unknown,Unknown
1399-OUPJN,0,43,No,0,1,Yes,2,United States,California,Bellflower,90706,33.887676,-118.127289,72893,Yes,3,1.0029712063001384,,1,12.26,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.4960059100684764,-0.44497120742063745,0.0,0,698.8199999999999,1970.87,5,Stayed,No,80,4235,Unknown,Unknown
0277-BKSQP,1,49,No,0,1,Yes,3,United States,California,Harbor City,90710,33.798266,-118.300237,24660,Yes,10,-0.9937428829905025,Offer E,1,1.56,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.34438058895335305,-0.7966609908600244,0.0,0,12.48,487.58,4,Stayed,No,62,4854,Unknown,Unknown
5774-XZTQC,0,30,No,0,1,Yes,1,United States,California,Lakewood,90715,33.841027,-118.078097,20890,Yes,3,-1.0344921501188828,Offer E,1,5.84,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4727407520661506,-0.9397949155210008,0.0,0,40.88,191.63,4,Stayed,No,75,4484,Unknown,Unknown
